compound_id	chemical_name	analysismode	mz	rt
C000343	972.8944155_9.102416667	RP_POS	972.8944155	9.102416667
C000344	890.8530417_9.11185	RP_POS	890.8530417	9.11185
C000345	1000.925948_9.130733333	RP_POS	1000.925948	9.130733333
C000346	988.9257161_9.187416667	RP_POS	988.9257161	9.187416667
C000347	965.8502682_9.187416667	RP_POS	965.8502682	9.187416667
C000348	936.8948585_9.187416667	RP_POS	936.8948585	9.187416667
C000349	908.863439_9.196883333	RP_POS	908.863439	9.196883333
C000350	967.866491_9.300916667	RP_POS	967.866491	9.300916667
C000351	907.7728195_9.338783333	RP_POS	907.7728195	9.338783333
C000352	435.2522977_1.0136	RP_NEG	435.2522977	1.0136
C000353	648.631938_7.959233333	RP_NEG	648.631938	7.959233333
C000354	740.5257102_6.454433333	RP_NEG	740.5257102	6.454433333
C000355	744.4993918_4.801716667	RP_NEG	744.4993918	4.801716667
C000356	764.5252976_4.848816667	RP_NEG	764.5252976	4.848816667
C000357	744.5571291_6.7005	RP_NEG	744.5571291	6.7005
C000358	913.5830052_6.7005	RP_NEG	913.5830052	6.7005
C000359	792.5566754_6.9261	RP_NEG	792.5566754	6.9261
C000360	796.5880877_6.8692	RP_NEG	796.5880877	6.8692
C000361	762.5465326_6.737883333	RP_NEG	762.5465326	6.737883333
C000362	792.5572411_6.793983333	RP_NEG	792.5572411	6.793983333
C000363	800.5620935_6.831516667	RP_NEG	800.5620935	6.831516667
C000364	728.5618826_6.747233333	RP_NEG	728.5618826	6.747233333
C000365	788.5471457_6.840916667	RP_NEG	788.5471457	6.840916667
C000366	889.5823927_6.840916667	RP_NEG	889.5823927	6.840916667
C000367	794.5737063_6.69115	RP_NEG	794.5737063	6.69115
C000368	764.5254549_6.256333333	RP_NEG	764.5254549	6.256333333
C000369	688.4937521_6.256333333	RP_NEG	688.4937521	6.256333333
C000370	809.5190292_6.284633333	RP_NEG	809.5190292	6.284633333
C000371	847.5356859_6.010666667	RP_NEG	847.5356859	6.010666667
C000372	700.5306203_6.12475	RP_NEG	700.5306203	6.12475
C000373	742.5413037_6.181133333	RP_NEG	742.5413037	6.181133333
C000374	911.5667738_6.5776	RP_NEG	911.5667738	6.5776
C000375	849.5517574_6.615633333	RP_NEG	849.5517574	6.615633333
C000376	776.5624799_6.672433333	RP_NEG	776.5624799	6.672433333
C000377	792.5578186_6.331816667	RP_NEG	792.5578186	6.331816667
C000378	764.5253673_6.511316667	RP_NEG	764.5253673	6.511316667
C000379	778.57797_6.511316667	RP_NEG	778.57797	6.511316667
C000380	776.5616726_6.954633333	RP_NEG	776.5616726	6.954633333
C000381	1040.807983_8.175183333	RP_NEG	1040.807983	8.175183333
C000382	992.8075194_8.327633333	RP_NEG	992.8075194	8.327633333
C000383	768.5566593_6.416633333	RP_NEG	768.5566593	6.416633333
C000384	634.6161562_7.832883333	RP_NEG	634.6161562	7.832883333
C000385	662.6480664_8.04765	RP_NEG	662.6480664	8.04765
C000386	964.7761881_8.120533333	RP_NEG	964.7761881	8.120533333
C000387	750.545929_6.435516667	RP_NEG	750.545929	6.435516667
C000388	796.5890327_7.259783333	RP_NEG	796.5890327	7.259783333
C000389	1012.77602_7.861633333	RP_NEG	1012.77602	7.861633333
